Type,Residuals
Train,456.9846964359931
Train,-90.69900464899274
Train,-230.11737539996102
Train,364.1569953520702
Train,-911.5668787393988
Train,230.7498925674554
Train,-895.2455832241358
Train,197.59545556559897
Train,-455.65812085969264
Train,60.779403128268314
Train,-599.6765622858347
Train,177.17693808621698
Train,-461.0228576280606
Train,582.5292622693669
Train,-513.0477828880939
Train,15.413256512998487
Train,-520.0639879991377
Train,-192.9357355118882
Train,-113.77602847095295
Train,41.85999728331444
Train,82.16983898192757
Train,526.3132398132657
Train,-18.506276614407398
Train,333.5080705378732
Train,-542.8430403067177
Train,-503.6046416304471
Train,29.298376649589045
Train,-270.4036714537069
Train,6.714109818021825
Train,422.6234116711148
Train,-388.49556830093024
Train,-423.20371016312765
Train,-83.34421158803161
Train,-403.15235883040714
Train,449.08550649458084
Train,210.42751718617
Train,934.9109587406601
Train,-186.74780169956648
Train,-476.72191473222847
Train,-557.6049705996884
Train,159.25573584774247
Train,375.7563943785517
Train,-430.04301645782834
Train,-392.8536521699134
Train,-168.59337697196406
Train,27.206801218513647
Train,356.525880172233
Train,-211.73976495686657
Train,-190.803932857134
Train,504.41100710930186
Train,119.80848599808814
Train,-518.1175168449809
Train,223.20914856471973
Train,-322.62082526339145
Train,300.80662370821483
Train,185.19100203720518
Train,-308.2093836365475
Train,50.18981959821258
Train,-459.37139820743687
Train,372.50020803172447
Train,-343.93310441226095
Train,-308.25578713970754
Train,178.02679789427202
Train,31.32212741704552
Train,121.22366883073846
Train,-548.7236959964212
Train,80.80332066292976
Train,-345.29442286408266
Train,63.621658500032936
Train,-413.31099681670094
Train,-407.35746804460996
Train,480.90468612705354
Train,392.83003498823336
Train,-434.9551909515285
Train,-178.8722563666397
Train,416.1490324008628
Train,-512.9604615484823
Train,23.897202393891348
Train,314.96767379007906
Train,58.287263219430315
Train,-643.9931276270527
Train,-245.70664780214975
Train,386.64822306316455
Train,-351.2975080569613
Train,-61.30110820401387
Train,-339.1341444848904
Train,145.64868378024403
Train,-702.17036464181
Train,501.9397035912807
Train,86.86662815828458
Train,-181.75728031853032
Train,-347.9375608504797
Train,196.56650757754232
Train,109.4493447229097
Train,-186.72842742981175
Train,218.98641499858604
Train,409.4430817217326
Train,-361.36805399599507
Train,246.87652728252033
Train,218.64835823789326
Train,-365.90606803906076
Train,80.69884874105628
Train,476.9976852570544
Train,-410.7200459133983
Train,-217.39107588677507
Train,583.8426758275655
Train,9.746126729083244
Train,62.537742429980426
Train,238.95642801006397
Train,-570.494443392341
Train,113.8245853526023
Train,-158.69502627924703
Train,-544.44567220729
Train,151.4643083695446
Train,675.6999163152577
Train,-452.1282500063753
Train,253.04099535124988
Train,-58.760249045475575
Train,325.02023560770976
Train,59.90867903188973
Train,22.05730139525531
Train,-40.11229488639765
Train,125.49794042799476
Train,-528.5209674791695
Train,194.8545868647543
Train,-440.17165654557357
Train,26.2419720878097
Train,385.9215030242158
Train,-418.9736314481306
Train,-734.280732880412
Train,648.8867103337689
Train,-232.70216087395602
Train,108.82235519383903
Train,334.47886303772975
Train,-254.74248439164148
Train,95.0152865459795
Train,-285.18595842383365
Train,-494.68535160754254
Train,-660.965525993026
Train,346.9542255991055
Train,161.54474432831557
Train,-169.91182881043733
Train,576.754690806174
Train,-232.90141177261467
Train,-62.891980746841
Train,-114.988082785997
Train,-629.0282129009756
Train,172.67910325094545
Train,-501.44496670552417
Train,-210.0285176292091
Train,-64.51589440353291
Train,-177.94909580659078
Train,-459.2758381460553
Train,213.74333013386058
Train,-100.59845941227832
Train,433.4520162207227
Train,257.1513576752659
Train,-307.8312260898656
Train,127.33931202287204
Train,-364.9594825969871
Train,-172.42432086350436
Train,188.0746748180759
Train,411.6326744643775
Train,-35.596773026275514
Train,-1.934648376012774
Train,-379.78660756460886
Train,-91.6136033368175
Train,-571.2442148155678
Train,613.3792062698903
Train,386.71218174274327
Train,361.9889791860696
Train,251.1393480927909
Train,-220.48762058458306
Train,120.36760163753752
Train,496.6890743356762
Train,337.0250817629676
Train,80.36591283262169
Train,-199.48650299085057
Train,-241.0490019641975
Train,-301.20079724103016
Train,444.71743847532525
Train,-6.2346126059474045
Train,-391.225468560996
Train,111.20221803211825
Train,-67.30381087695059
Train,-89.11067372345497
Train,-81.58419151982889
Train,-265.27070102053676
Train,-391.7933545948308
Train,447.03869705140096
Train,255.36405464225027
Train,272.59580543163975
Train,374.76616957274473
Train,894.0832906741416
Train,258.7566623198363
Train,-24.992970042289016
Train,394.9922012951065
Train,-258.9700868391228
Train,407.64583150183444
Train,228.23500818251705
Train,438.07373735204055
Train,68.7570128710513
Train,292.6543679902352
Train,-318.73685746993215
Train,-77.89999139781094
Train,-234.37122818877833
Train,674.0067080980734
Train,-694.5948865944665
Train,-445.00265581359054
Train,-313.8992068872012
Train,199.25157162728738
Train,-591.0376020127374
Train,82.62262978138915
Train,364.87368605874144
Train,-247.28197769960207
Train,-599.3752123619934
Train,235.4941088339583
Train,269.0445931795657
Train,-704.757616671799
Train,70.58779482361206
Train,118.69440693745491
Train,-94.65776926565195
Train,-191.9147115795895
Train,10.52274932643195
Train,12.269095972652394
Train,198.07862373078206
Train,192.30252222603485
Train,134.17182880042492
Train,-262.06923871721665
Train,403.4094046188038
Train,-553.8559208319784
Train,-107.47209814305825
Train,-582.6359616890986
Train,-85.87644498936697
Train,454.44863733813327
Train,381.9930984708758
Train,207.59769007452815
Train,946.3381516686804
Train,964.6537465610563
Train,424.5118617752487
Train,-209.8597797141374
Train,-27.057914886941944
Train,49.385277188179316
Train,-222.16238417094428
Train,-55.610122423956454
Train,587.1957722284787
Train,-206.69868784820846
Train,-204.11128733727674
Train,-476.49686080487663
Train,334.936350494394
Train,-659.2254891856646
Train,-83.54174285483168
Train,389.41839131392226
Train,58.392257037336094
Train,-986.8030981410193
Train,-467.9739146681022
Train,-353.7661153806748
Train,95.4931150891116
Train,677.4961274956731
Train,281.4071710086646
Train,-157.25960056221084
Train,-82.63140850091622
Train,-132.49828445343883
Train,-141.22052707363036
Train,99.52453442216756
Train,432.85528553350105
Train,186.03342405511648
Train,-147.32561901454392
Train,302.41550997218656
Train,-210.56927520974932
Train,71.24859756227306
Train,445.89545478917717
Train,-375.33881567279604
Train,-623.3634956450987
Train,87.04157206429227
Train,649.4623664409701
Train,-412.87027594831306
Train,54.246797820062966
Train,433.58840059430986
Train,-62.31552556942461
Train,-63.19693184908829
Train,-112.09071813754053
Train,442.38507168425986
Train,83.36132458189786
Train,98.95594122236434
Train,97.21239943101682
Train,-349.1829876675474
Train,462.6286310731357
Train,-527.7648285067271
Train,297.32334289667324
Train,531.4909491563085
Train,246.70341765969715
Train,4.606913989400709
Train,895.9397264871986
Train,-369.1274940979665
Train,50.222080741737955
Train,238.57932427749256
Train,-425.50457911095873
Train,-488.5411511301245
Train,385.28707464116087
Train,459.6369130659832
Train,307.2807868176533
Train,115.13412766227066
Train,-480.9513251087774
Train,265.3702346111677
Train,68.9447658007175
Train,-182.4660949000645
Train,-258.7515539949127
Train,65.62977705880894
Train,142.33829048442567
Train,-701.8830931731136
Train,-282.3010219765092
Train,397.852736530087
Train,230.75177181600156
Train,-76.58263320174592
Train,232.19586301421077
Train,134.40954829674047
Train,-629.9282268022362
Train,207.2990027281121
Train,166.44178530887257
Train,-434.5880076159956
Train,-35.38145438792617
Train,220.29529371296667
Train,-398.0833816983795
Train,-305.3584868578355
Train,363.6423502895859
Train,45.31638041494807
Train,-326.39609459591793
Train,103.14834257918119
Train,136.54639264362322
Train,-269.6518756975511
Train,-1065.861826797125
Train,-189.9612127298933
Train,-220.28645890685948
Train,-280.33255846124666
Train,46.39971316420633
Train,189.77320333258103
Train,521.5358667491564
Train,-237.52989519201583
Train,-684.2983350671966
Train,-208.45597223967525
Train,-57.27897825195214
Train,-391.4046131714076
Train,-301.05044533340833
Train,492.6210603879672
Train,387.91772943413525
Train,-190.30674754550182
Train,134.2521381256529
Train,-238.1326964216869
Train,159.32925508989138
Train,292.5919476422023
Train,1099.5267020244028
Train,-254.94595500976175
Train,-148.1325578411288
Train,-346.85429947309785
Train,388.04759339960947
Train,-245.30955596073
Train,668.6411192698433
Train,517.0210372159836
Train,-252.36146339640618
Train,338.54593706245396
Train,675.4255197965576
Train,200.141873568984
Train,-257.86659831516954
Train,30.278852297841695
Train,39.11935599235221
Train,89.68031128157963
Train,407.07894621191554
Train,581.1661376228149
Train,-396.80649651964086
Train,-230.22585980735676
Train,-419.55393953934436
Train,483.2253313711626
Train,-52.760805034711666
Train,303.86331840039566
Train,-554.1126142796711
Train,-173.54380754998238
Train,-858.5060907479019
Train,-550.2512020942268
Train,69.12414225327029
Train,-627.3870338876113
Train,190.40494580508494
Train,-74.61868313741252
Train,-545.3987020637687
Train,-182.4883736855154
Train,357.5761681222648
Train,-132.1951627466824
Train,379.9144548705208
Train,107.37527007454901
Train,-679.7755770387848
Train,879.8999783396175
Train,-2.2768345453896472
Train,268.5833882015286
Train,-133.06074809229358
Train,-281.84352140828923
Train,202.50963378222514
Train,-315.3007507908951
Train,-221.96289986916872
Train,-433.7375813333347
Train,542.1438845774192
Train,201.66449379168625
Train,-141.80211239426444
Train,257.8657392983696
Train,497.2888281510186
Train,127.57346111235893
Train,522.0062338091575
Train,165.53573427410902
Train,41.91866870652302
Train,20.50890326595254
Train,-0.4624035941887996
Train,-895.4058322504025
Train,-30.617355793732713
Train,102.98523577935703
Train,-498.6988567647768
Train,295.2600193449871
Train,93.89761835110949
Train,30.760984952114086
Train,88.30726671072262
Train,84.64345947705078
Train,-271.80061178685537
Train,-790.846373055203
Train,-250.2150112037889
Train,-432.1253010201617
Train,-114.99445283591922
Train,-634.7075407021475
Train,18.776023046237242
Train,14.24189746956381
Train,214.3323919545437
Train,279.01697118839684
Train,-272.7950841089096
Train,-17.316145731632787
Train,271.8730637737499
Train,318.38439119124087
Train,281.1621832920209
Train,930.0206052537105
Train,262.35424485152544
Train,-61.615170467601274
Train,-37.94570721747368
Train,-1091.311014627423
Train,-469.1900484392718
Train,235.20927170895993
Train,37.849869011026385
Train,-85.13830041052461
Train,-96.6985811634604
Train,-302.78150465690123
Train,134.1434539043821
Train,632.6781055229912
Train,0.6017959949185752
Train,-70.44485800428447
Train,-67.25933305955641
Train,140.11121281509895
Train,560.0311069756935
Train,-150.88400569676742
Train,119.93061953793222
Train,96.62336340594993
Train,359.7664010440676
Train,285.0957331476793
Train,379.7661555585137
Train,-114.42539442699672
Train,451.1976209653694
Train,-90.94131910629585
Train,153.62422181936927
Train,131.14573195504636
Train,-63.531801081790036
Train,44.08937299102581
Train,-568.9281035099775
Train,243.22281539701362
Train,336.5855604017961
Train,-430.3748816860825
Train,-365.57387508921784
Train,-78.5437891073816
Train,-372.0426269359923
Train,447.4179788601614
Train,378.226657805988
Train,586.326484801426
Train,-770.8616558657668
Train,-561.0459771843962
Train,-17.071416824426706
Train,-235.3119194624378
Train,-150.8459575351062
Train,136.64235458949042
Train,57.701700992460246
Train,5.713422335817086
Train,1053.967106784894
Train,93.55481275254897
Train,447.875025274785
Train,191.95579363454453
Train,-340.71049369719185
Train,-312.2113250006514
Train,-309.64531800335317
Train,337.5431066153142
Train,819.8655475886571
Train,84.0768683357619
Train,-75.93827037150913
Train,411.84722552465155
Train,310.1195745172172
Train,602.0164156743704
Train,274.99632529149494
Train,-205.94560931168144
Train,245.11213671575206
Train,-7.405085390752902
Train,-422.7663584825086
Train,135.3302109855431
Train,100.09335616746375
Train,36.718281330111495
Train,-1049.651083010529
Train,387.67315409504954
Train,209.69497048294033
Train,-62.17383399772007
Train,120.71890812310448
Train,-511.07847048954136
Train,-102.62938303102237
Train,-324.99393919566864
Train,-411.3541978656431
Train,888.2446203894324
Train,-14.08222838085203
Train,-419.14675681472363
Train,1047.003555568579
Train,-533.4132621406407
Train,-10.557103055458356
Train,-336.2740515160922
Train,-134.90332562683352
Train,171.71579752880098
Train,659.1241422593048
Train,376.88159262330737
Train,-247.50677850788634
Train,-557.6448610998305
Train,-263.1048052903461
Train,238.8535283576084
Train,-245.34046543222848
Train,-578.5472736538177
Train,-7.335402143382453
Train,-82.83477036488694
Train,-224.0307389094096
Train,-556.3932561977745
Train,66.60581321727841
Train,-68.04303992361747
Train,386.12342848570916
Train,-42.574215144901245
Train,990.9369278044251
Train,-542.0463746998612
Train,-275.76264282053216
Train,481.1490592744576
Train,-436.04674443016484
Train,-434.3903585632106
Train,-325.74815528256295
Train,-14.494611227891255
Train,-543.9919960916923
Train,376.9368706698456
Train,-399.6996310144523
Train,-83.28184767417042
Train,398.8275625643291
Train,-96.16438432432915
Train,-362.5543406556517
Train,100.85467513732965
Train,-213.8460229693883
Train,297.5550052811159
Train,-140.0731702927951
Train,277.40252309941934
Train,-154.59169029773147
Train,-309.0023506585494
Train,-424.8467379441645
Train,-343.06899244028045
Train,515.1323974915103
Train,45.03905950466651
Train,-75.38830473018243
Train,-98.74498119422151
Train,-335.1903370481159
Train,80.7328099813567
Train,324.3593738064583
Train,361.14527281661503
Train,-95.58805269401591
Train,-36.80452269975103
Train,439.98456542364556
Train,113.18794750829511
Train,957.1548487074906
Train,322.2593837529712
Train,313.35304771059236
Train,-322.6137133672037
Train,-285.9896264777217
Train,382.9984076826586
Train,153.33861221029292
Train,-556.3314997005527
Train,324.72671647614516
Train,389.16974466884494
Train,426.1815575784285
Train,201.15200017144525
Train,-349.4324292591573
Train,4.190425529828644
Train,-49.3346011518388
Train,45.422738389363985
Train,-441.02751472759337
Train,-41.79630277037177
Train,462.2566454831176
Train,280.75972888688375
Train,498.99307821895127
Train,-466.45201554541563
Train,-639.6954905665989
Train,-109.93500983961349
Train,334.27520060669667
Train,84.1831498660431
Train,-336.65496547777184
Train,-552.2629690372532
Train,-588.3152210726439
Train,-310.0827391338171
Train,-165.9592146114046
Train,374.42624039449765
Train,-539.2884998918694
Train,481.7005540828832
Train,374.4580391680465
Train,845.9910403133072
Train,140.89721563579042
Train,220.11125476417692
Train,98.00104197681321
Train,-847.9500083770254
Train,-15.828683377338166
Train,116.77869979257957
Train,-39.29821611218176
Train,-85.54577934353983
Train,-209.1904337441465
Train,164.02341016333685
Train,-290.21182175919876
Train,-578.4715078162881
Train,-276.17358396478085
Train,-83.73162511487772
Train,256.64443038684476
Train,390.60790969007576
Train,634.0951569461868
Train,-154.14158857714983
Train,-119.80017739309551
Train,26.967833067950778
Train,-94.57606166222104
Train,-287.74501405098454
Train,-136.56297798722517
Train,245.11494226367358
Train,-220.06663590826156
Train,-293.8982172182732
Train,-659.7781820425625
Train,-192.90540877429885
Train,-301.13462873191384
Train,844.0555231271828
Train,347.6406786673542
Train,1.0884218720239005
Train,438.15527060724344
Train,-202.44860512105333
Train,-384.7950169770302
Train,550.8774105219163
Train,-210.85435444445466
Train,201.00717512539813
Train,339.1113064167548
Train,-183.84160396779043
Train,-164.84970330727083
Train,-262.4856555439874
Train,-280.41570586852686
Train,1117.9816499517146
Train,-312.9291052354165
Train,-58.67844320600307
Train,933.1662268847995
Train,-147.53019908742226
Train,-87.34223974083943
Train,-281.42315852363754
Train,398.5499544805825
Train,61.783329353977024
Train,163.3666736440391
Train,120.1907997586095
Train,296.2652011354039
Train,-11.798008756390118
Train,-236.75279984118606
Train,-359.49302053684005
Train,-524.5483355170381
Train,-41.6447252775024
Train,-297.36120478853263
Train,570.6100174840067
Train,-37.2028978185881
Train,-27.031737178357616
Train,349.78451349613533
Train,-479.3609399226025
Train,-718.2476673279525
Train,-123.36326058182203
Train,-320.29327378446396
Train,444.1420185364241
Train,205.62693546928858
Train,149.57567690828364
Train,476.4221645391044
Train,-230.48924306883237
Train,-19.75729685191982
Train,221.33695008783252
Train,456.4690602814685
Train,73.97949786069148
Train,-201.09083510965138
Train,9.451826431104564
Train,-298.0736588403961
Train,267.747882172358
Train,-421.0665584834751
Train,-154.97486756540457
Train,-12.659180761108473
Train,534.4344344949786
Train,132.46108614606874
Train,-482.35334383392455
Train,-461.3055119072633
Train,214.8039263875362
Train,232.07858986816063
Train,-730.0945490221202
Train,916.9854025152981
Train,536.8507678155493
Train,-76.33120348572993
Train,-82.42152679812352
Train,-380.18182868423537
Train,-7.513741495959039
Train,-594.673622060991
Train,-380.6500017531416
Train,341.08731402408375
Train,-96.95856612829539
Train,-202.14269501054332
Train,422.7442468985573
Train,-417.7972467821819
Train,-108.19510681641077
Train,-719.5422514355632
Train,491.5352325176609
Train,-439.85349221620163
Train,467.21537937947505
Train,-107.25153472124657
Train,-110.91758312996535
Train,259.6175916098873
Train,-56.68362736739073
Train,-79.16163877945473
Train,-215.96343227086527
Train,-75.10020327998154
Train,594.5596094097018
Train,257.2330930596909
Train,-172.84363078978276
Train,-296.1453121660561
Train,369.8791306031835
Train,-570.6293229764005
Train,-78.98432306120594
Train,80.09625084794197
Train,-354.64573042101074
Train,317.3228471426628
Train,444.70610472688713
Train,-541.1986390208476
Train,-81.48528655451082
Train,-412.20290821030767
Train,-91.21564340506302
Train,365.84588280499884
Train,46.06908083826784
Train,235.22499584578327
Train,-567.1148661003645
Train,12.456159238499822
Train,-389.4800222253907
Train,84.97668022760627
Train,-438.9319301033647
Train,39.551713985168135
Train,116.74067160816048
Train,-52.86705398390586
Train,-206.30036040277628
Train,-49.22899716982283
Train,227.06635266781996
Train,-361.93836384475617
Train,-169.56486123753712
Train,-29.09882487883442
Train,107.1580983693857
Train,-415.147717022357
Train,-186.32346459481414
Train,189.23868058305015
Train,160.6783402638066
Train,-81.09056656705525
Train,-240.1875894592995
Train,307.3561869082623
Train,-144.53203106368164
Train,-138.26896945337285
Train,842.4667963949141
Train,-305.3778062948786
Train,-105.8031087674035
Train,-28.366802903190546
Train,250.81024836934375
Train,164.94749897030306
Train,-23.03925818530115
Train,489.92430200921626
Train,-97.46807488342893
Train,192.81783863551618
Train,350.3977951061188
Train,-457.50145453542063
Train,-312.15076031974604
Train,109.6158235417306
Train,433.4760138656493
Train,276.2716159458578
Train,-555.3084781679936
Train,-425.6577046317543
Train,-467.6480327565914
Train,102.65984861909237
Train,124.06540449909517
Train,-224.01883434554657
Train,120.92489159793513
Train,1147.1733577939958
Train,-41.77678815174295
Train,427.8687212549812
Train,326.5605101023557
Train,-228.35952527542395
Train,19.026704177649663
Train,-31.688288868692325
Train,-171.38842732326157
Train,54.03415307708883
Train,11.363396264880066
Train,-433.3310622494464
Train,404.76897041191114
Train,403.6995337068165
Train,-566.8537715299499
Train,170.69541229404786
Train,-315.2608903973223
Train,-175.34939231573662
Train,-458.3465979081084
Train,186.7499762894622
Train,-144.25805134874827
Train,-58.382894575523096
Train,-587.9311548309379
Train,416.99696767369824
Train,-44.44124824406299
Train,117.19439119488197
Train,228.01664782860462
Train,-202.6100798639236
Train,214.32396283184426
Train,-113.51520396337219
Train,330.1861053475204
Train,24.252207261721196
Train,86.89490515468788
Train,225.60982475909623
Train,-217.3259214867885
Train,-62.53296478645643
Train,-95.80494033747073
Train,659.4275170655128
Train,363.2075933280321
Train,-589.0437554884875
Train,-655.5014670771016
Train,905.6632418715853
Train,-302.8678878905848
Train,42.377119766655596
Train,114.7630322882751
Train,382.5546215458162
Train,959.8241306457821
Train,-563.642303268196
Train,-119.23329720247602
Train,349.31908120109074
Train,-222.22899740436378
Train,-24.555104733420194
Train,756.7451098229903
Train,80.43205523208417
Train,-611.6628941819508
Train,377.3724367558025
Train,484.610018977437
Train,-365.68874262371355
Train,-192.42217481890475
Train,-625.5906241109915
Train,418.44158745812456
Train,-107.34203372403135
Train,411.08512697370315
Train,1076.6717674571373
Train,-540.353386623512
Train,-476.7166749688149
Train,-23.376911695700983
Train,-256.27015024886714
Train,-11.338137533990448
Train,-345.1256176141924
Train,249.8135920988061
Train,-67.05366111717012
Train,-279.55109255335447
Train,-141.68359650701314
Train,-85.62544206634448
Train,30.713330134462012
Train,-156.4442920213478
Train,-439.32715761098007
Train,-444.5124375290343
Train,-575.7068752784799
Train,-371.97730567945655
Train,31.716538172826404
Train,257.67549790766134
Train,-457.65518838665866
Train,67.78015226300704
Train,-707.0861949240025
Train,-148.89296123291933
Train,24.94259763637092
Train,-99.2393362051962
Train,918.8181283822232
Train,234.08597684311735
Train,8.179331464914867
Train,552.1772149234421
Train,-95.39205499371019
Train,642.1140238232201
Train,131.56502338646806
Train,-30.213723318644043
Train,-110.39296631580874
Train,-319.02698212789255
Train,761.1719799556195
Train,-352.63425820213706
Train,157.32486267810964
Train,-330.09855512307786
Train,112.90259900920682
Test,412.34442051965016
Test,-269.48190084867747
Test,-665.7537463872395
Test,-298.52183166507893
Test,479.1000701564626
Test,-103.71023528293517
Test,105.90844725250918
Test,63.66277605258438
Test,25.262157051492977
Test,874.8697671542068
Test,-447.5098317512002
Test,-279.7317309113605
Test,-401.71802307074904
Test,365.3317647674594
Test,-537.2446309582374
Test,303.3563199205237
Test,-473.9664931897705
Test,-206.14074372927826
Test,360.34726452149334
Test,417.02559793611726
Test,28.201617197615633
Test,63.70064852023279
Test,-141.11021391323993
Test,606.0062379090487
Test,-808.3337225585383
Test,711.2899019069955
Test,-78.44693021702551
Test,92.1740841151186
Test,110.10759988103382
Test,-501.57273039665233
Test,-142.18839468290753
Test,-90.33877514451524
Test,-88.98905822546658
Test,-479.35404074058533
Test,307.0644029553732
Test,687.354499759158
Test,326.0232155421654
Test,243.95454874164716
Test,271.2898491024516
Test,107.98735775157729
Test,-116.1780766162592
Test,526.2214414994451
Test,-582.9862410851201
Test,-544.6668382436146
Test,-467.7721708415411
Test,256.73439225258153
Test,-50.56858944112355
Test,233.9832186098447
Test,355.62343295330356
Test,-165.1486579075472
Test,-269.9071581941171
Test,52.682924741377064
Test,-260.07960406387974
Test,428.1126873670328
Test,-833.469078180322
Test,351.4182179672134
Test,-351.1096003534931
Test,20.68314698775066
Test,-400.9633379092156
Test,157.71696795514163
Test,-449.05834922905706
Test,441.9039021058088
Test,388.74593724194347
Test,-686.4257034394832
Test,448.9976690307085
Test,341.02454713532643
Test,-476.651000429345
Test,724.7819075299449
Test,-758.1068528405813
Test,-546.5473388487153
Test,-270.3716955435302
Test,304.23396111547027
Test,-282.329805476139
Test,325.4505563029961
Test,219.0347895701093
Test,-170.2007864927691
Test,-57.28752299815824
Test,202.65051384428807
Test,94.50615925914099
Test,-106.02246848141658
Test,282.46300420715306
Test,-176.64944323334203
Test,-207.07335712135864
Test,254.80225567742673
Test,-91.43325179014573
Test,576.765577852073
Test,-447.4638805119903
Test,429.5137018090536
Test,408.2105917190702
Test,87.42956459817287
Test,-592.1007042977326
Test,309.7472197326133
Test,335.5098200031316
Test,352.6159492634051
Test,279.39686049944385
Test,52.086757660388685
Test,-312.4489319934237
Test,379.93858394025665
Test,-934.0200922079857
Test,-60.35145519006073
Test,202.95964319526138
Test,-284.9687100044248
Test,-555.3107547171421
Test,324.94246913211646
Test,-42.2614328159907
Test,65.07636993669621
Test,-237.7227736584009
Test,133.98399462503767
Test,373.1812104212404
Test,-352.43583608452536
Test,-115.8915188257397
Test,136.5323887271643
Test,-451.3397748899406
Test,-111.362130616164
Test,56.80571091371894
Test,-298.52121653303493
Test,457.7330569773876
Test,-110.29481983970254
Test,84.65131418020974
Test,-186.38039539904275
Test,61.10555651443792
Test,546.7517734774483
Test,-72.11620284713717
Test,193.84200694099854
Test,327.57335542435703
Test,-307.3580492755027
Test,-361.95575043855206
Test,480.97476696449166
Test,719.3352805937975
Test,137.16801050509093
Test,738.744486250569
Test,-187.9769886063914
Test,303.94134365554055
Test,-43.90001906639736
Test,-268.7625745742007
Test,-608.0333548107228
Test,519.4887644204919
Test,260.2141095059096
Test,-445.64439621767815
Test,-242.69744406029804
Test,-37.9834570821331
Test,-552.5925948029908
Test,-405.38896583855603
Test,460.3793514537192
Test,-354.7958088100386
Test,304.87045253859105
Test,-318.9552541984376
Test,243.30094601743622
Test,156.7668896200944
Test,285.08649991461243
Test,137.0370992621647
Test,-143.59780590090122
Test,-441.77179274167975
Test,427.1367078077983
Test,-396.7252847453419
Test,-553.9196982643443
Test,-769.6341542911723
Test,382.30254444825005
Test,-70.4649574391733
Test,-99.333431535626
Test,-331.8820220652269
Test,-447.21807391108086
Test,157.15877142029603
Test,710.4211283755994
Test,170.7504658070693
Test,162.586263071782
Test,-68.87989399440903
Test,-427.92340974287436
Test,-230.96130998425087
Test,-512.4375326401314
Test,-835.0961976580948
Test,220.73108057889658
Test,129.45317224258542
Test,-383.6942124386251
Test,-554.7759417121242
Test,-213.64146757405615
Test,-385.96376914473876
Test,-427.1644230610473
Test,-449.6315341857626
Test,236.02333819159048
Test,268.0018518096949
Test,-117.94242726653101
Test,115.60498103124701
Test,-360.22152738382283
Test,-62.52250175495283
Test,106.34057481792115
Test,589.7100448837555
Test,594.8726586975899
Test,-188.35069222707352
Test,-182.29736166128896
Test,218.2549819131018
Test,-250.22457971587028
Test,-59.998719087456266
Test,-258.0341193017566
Test,742.6663964016952
Test,-40.892188293119034
Test,557.4590587800085
Test,-99.2310359604453
Test,705.1809694467738
Test,-116.13063600451642
Test,123.16708592979194
Test,1238.3099831978107
Test,-94.89794486724713
Test,251.95492659262345
Test,368.4222950024596
Test,410.8950910069234
Test,-347.57501367964323
Test,-168.10820425158818
Test,211.0439228273608
Test,-560.6390478758949
Test,397.41614166667296
Test,178.22119252436823
Test,-273.97769784787124
Test,239.35231670105622
Test,-581.0032216182553
Test,23.79666742475456
Test,289.6167322586507
Test,-280.24761337249583
Test,-292.29483513093874
Test,-91.9017582281167
Test,584.8082413223092
Test,590.5996168773381
Test,257.5546537566079
Test,164.29169453696522
Test,-316.30818440928306
Test,247.4194793681927
Test,-758.8636965708283
Test,-12.109630175797065
Test,630.8136358128104
Test,-179.8990983845615
Test,-208.61518424771202
Test,591.732582498913
Test,512.524255482831
Test,520.8638756192086
Test,418.39052553894726
Test,-132.11712225628435
Test,-329.8083256921436
Test,436.0047384166537
Test,461.1358320350446
Test,-44.575704778506406
Test,-377.11355511663896
Test,208.38409806757863
Test,-403.4861382456984
Test,204.80529086436218
Test,-373.8334921081205
Test,142.32464826943033
Test,-232.566445090255
Test,-201.7443726909587
Test,-276.0673883326763
Test,-573.5062981165065
Test,-321.5755378968752
Test,51.57331033579885
Test,449.0037326043457
Test,464.71011217174237
Test,415.71186734408184
Test,138.54124833737296
Test,-824.0345236369758
Test,845.0615266324239
Test,416.02427769701353
Test,529.9851974169724
Test,284.96740722557297
Test,-61.19305529359099
Test,-172.52631500362986
Test,386.747059616795
Test,94.41543593642564
Test,218.47277919301814
Test,191.11927000612013
Test,-159.81344372303647
Test,-447.3300358124434
Test,-368.3626873996327
Test,-409.2511622171187
Test,520.7379968005716
Test,-128.2529724297474
Test,47.6205289635609
Test,247.30703584575167
Test,-49.242204944119294
Test,166.3932032917246
Test,-169.24959762190701
Test,382.35606822554473
Test,316.47320711020257
Test,170.86759441461618
Test,-174.23032224502094
Test,-16.43110115672971
Test,-281.1734617635939
Test,-99.82214656192446
Test,-496.5277129486858
Test,387.89915755748007
Test,477.20840779759965
Test,22.00703717347369
Test,-273.9360538135734
Test,-65.06091945543767
Test,562.9239764680369
Test,-10.04443401394019
Test,-58.422318580294814
Test,446.70998574749774
Test,-462.7259566604225
Test,133.96573086373246
Test,635.7518846096245
Test,269.6078436578355
Test,-289.5552313227654
Test,189.53242597810367
Test,177.3638052479737
Test,-209.38225378553307
Test,125.97701498502465
Test,-655.7782645417774
Test,-72.734332183285
Test,-120.12180809375423
Test,78.77331061958103
Test,244.88085954747112
Test,159.65785759270784
Test,342.968197060065
Test,460.01022028768057
Test,585.9508436208489
Test,299.65273408563735
Test,363.1001718413063
Test,-956.8194962835078
Test,-25.86865383244003
Test,-196.73232281235687
Test,83.19394598700273
Test,-66.00448337069247
Test,32.96174456337576
Test,495.4686905798462
